Date,CC,CL,hedge_ratio,spread,zScore,long entry,long exit,num units long,short entry,short exit,num units short,numUnits,spread pct ch,portfolio_rets,cummulative_rets,CL_CC_pair,sharpe,CAGR
1992-02-04,1143.0,18.96,-61.02632741559303,-14.059167799644001,-1.088082340023448,False,False,1.0,False,False,0.0,1.0,-0.01489200214103985,-0.01489200214103985,1.7498171200628732,1.7498171200628732,1.9047817571275214,0.0578
1992-02-05,1127.0,19.27,-60.73533758356279,-43.36995523525502,-1.559342971051662,False,False,1.0,False,False,0.0,1.0,-0.012758409836786404,-0.012758409836786404,1.7370587102260866,1.7370587102260866,1.9047817571275214,0.0578
1992-02-06,1138.0,19.5,-60.394821977594425,-39.69902856309136,-1.459322446623514,False,False,1.0,False,False,0.0,1.0,0.0015852347938503464,0.0015852347938503464,1.738643945019937,1.738643945019937,1.9047817571275214,0.0578
1992-02-07,1121.0,19.5,-60.00685073902818,-49.13358941104957,-1.6207054293951926,False,False,1.0,False,False,0.0,1.0,-0.004117857156632853,-0.004117857156632853,1.734526087863304,1.734526087863304,1.9047817571275214,0.0578
1992-02-08,1117.0,19.87,-59.553300847546865,-66.32408784075619,-1.925466756204839,False,False,1.0,False,False,0.0,1.0,-0.007473076737566496,-0.007473076737566496,1.7270530111257376,1.7270530111257376,1.9047817571275214,0.0578
1992-02-09,1117.0,19.87,-59.088309996730786,-57.084719635040756,-1.717782662673796,False,False,1.0,False,False,0.0,1.0,0.004032748386182431,0.004032748386182431,1.73108575951192,1.73108575951192,1.9047817571275214,0.0578
1992-02-10,1117.0,19.87,-58.63916132683159,-48.16013556414373,-1.5142419578054471,False,False,1.0,False,False,0.0,1.0,0.0039105862607186825,0.0039105862607186825,1.7349963457726387,1.7349963457726387,1.9047817571275214,0.0578
1992-02-11,1120.0,19.78,-58.23714668932068,-31.930761514763162,-1.1285851167499639,False,False,1.0,False,False,0.0,1.0,0.007143428102782483,0.007143428102782483,1.7421397738754212,1.7421397738754212,1.9047817571275214,0.0578
1992-02-12,1132.0,19.28,-57.968908814540725,14.359438055654664,-0.030106292059389198,False,False,1.0,False,False,0.0,1.0,0.020576709165667603,0.020576709165667603,1.7627164830410886,1.7627164830410886,1.9047817571275214,0.0578
1992-02-13,1091.0,19.27,-57.68789559264142,-20.64574807020017,-0.8828182694168398,False,False,1.0,False,False,0.0,1.0,-0.015892335913082648,-0.015892335913082648,1.746824147128006,1.746824147128006,1.9047817571275214,0.0578
1992-02-14,1075.0,19.68,-57.323797043666794,-53.13232581936245,-1.7220579684068191,False,False,1.0,False,False,0.0,1.0,-0.014745631648376029,-0.014745631648376029,1.73207851547963,1.73207851547963,1.9047817571275214,0.0578
1992-02-15,1078.0,19.46,-56.970033103138356,-30.636844187072484,-1.0770111057790241,False,False,1.0,False,False,0.0,1.0,0.01028770812679374,0.01028770812679374,1.7423662236064237,1.7423662236064237,1.9047817571275214,0.0578
1992-02-16,1078.0,19.46,-56.636758424019284,-24.15131893141529,-0.867056476513879,False,False,1.0,False,False,0.0,1.0,0.002974805096939796,0.002974805096939796,1.7453410287033635,1.7453410287033635,1.9047817571275214,0.0578
1992-02-17,1078.0,19.46,-56.3281227913456,-18.145269519585327,-0.6552337293187749,False,False,1.0,False,False,0.0,1.0,0.002762487629521234,0.002762487629521234,1.7481035163328849,1.7481035163328849,1.9047817571275214,0.0578
1992-02-18,1078.0,19.46,-56.045103178706746,-12.637707857633359,-0.46347296912649955,False,False,1.0,False,False,0.0,1.0,0.0025396411959436095,0.0025396411959436095,1.7506431575288284,1.7506431575288284,1.9047817571275214,0.0578
1992-02-19,1066.0,18.12,-55.92792197759591,52.586053765962106,1.5678508286129815,False,True,0.0,False,False,0.0,0.0,0.03136641539878108,0.03136641539878108,1.7820095729276093,1.7820095729276093,1.9047817571275214,0.0578
1992-02-20,1084.0,18.41,-55.90028476463915,54.875757482993095,1.5584191289811633,False,False,0.0,False,False,0.0,0.0,0.0010835632240457631,0.0,1.7820095729276093,1.7820095729276093,1.9047817571275214,0.0578
1992-02-21,1082.0,18.54,-55.89775021615747,45.65571099244062,1.2231038902073943,False,False,0.0,False,False,0.0,0.0,-0.00435247779994821,-0.0,1.7820095729276093,1.7820095729276093,1.9047817571275214,0.0578
1992-02-22,1070.0,18.66,-55.86635237870172,27.533864613425976,0.6536899781586595,False,False,0.0,False,False,0.0,0.0,-0.008578526337274706,-0.0,1.7820095729276093,1.7820095729276093,1.9047817571275214,0.0578
1992-02-23,1070.0,18.66,-55.82179254526303,28.365351105391937,0.6571665548851736,False,False,0.0,False,False,0.0,0.0,0.00039376437226071526,0.0,1.7820095729276093,1.7820095729276093,1.9047817571275214,0.0578
1992-02-24,1070.0,18.66,-55.77246397906406,29.28582215066467,0.6643270984403786,False,False,0.0,False,False,0.0,0.0,0.00043609459534242926,0.0,1.7820095729276093,1.7820095729276093,1.9047817571275214,0.0578
1992-02-25,1069.0,18.43,-55.74911584953348,41.54379489309804,0.9975768791298814,False,False,0.0,False,False,0.0,0.0,0.00584699680946033,0.0,1.7820095729276093,1.7820095729276093,1.9047817571275214,0.0578
1992-02-26,1080.0,18.48,-55.75798200253376,49.592492593176075,1.2359294572490738,False,False,0.0,False,False,0.0,0.0,0.003813812105875193,0.0,1.7820095729276093,1.7820095729276093,1.9047817571275214,0.0578
1992-02-27,1101.0,18.46,-55.83193442920789,70.34249043682235,1.7968342081005961,False,False,0.0,False,False,0.0,0.0,0.009734208122344375,0.0,1.7820095729276093,1.7820095729276093,1.9047817571275214,0.0578
1992-02-28,1102.0,18.75,-55.901843127116095,53.84044136657326,1.3091908486123887,False,False,0.0,False,False,0.0,0.0,-0.007674802088053997,-0.0,1.7820095729276093,1.7820095729276093,1.9047817571275214,0.0578
1992-02-29,1093.0,18.68,-55.95538057918205,47.75349078087925,1.1326169763380836,False,False,0.0,False,False,0.0,0.0,-0.002846701986627792,-0.0,1.7820095729276093,1.7820095729276093,1.9047817571275214,0.0578
1992-03-01,1093.0,18.68,-55.998455041480945,46.94885982513597,1.1083991431533442,False,False,0.0,False,False,0.0,0.0,-0.0003761625613483465,-0.0,1.7820095729276093,1.7820095729276093,1.9047817571275214,0.0578
1992-03-02,1093.0,18.68,-56.034472370612576,46.27605611695708,1.0521026537233045,False,False,0.0,False,False,0.0,0.0,-0.0003144348176792965,-0.0,1.7820095729276093,1.7820095729276093,1.9047817571275214,0.0578
1992-03-03,1082.0,18.34,-56.08338329573694,53.43075035618449,1.217677857163586,False,False,0.0,False,False,0.0,0.0,0.003389935791225449,0.0,1.7820095729276093,1.7820095729276093,1.9047817571275214,0.0578
1992-03-04,1068.0,18.64,-56.06794064807719,22.893586319841233,0.3440208746755662,False,False,0.0,False,False,0.0,0.0,-0.014451313875461731,-0.0,1.7820095729276093,1.7820095729276093,1.9047817571275214,0.0578
1992-03-05,1028.0,18.63,-55.93235277430033,-14.019732185214934,-0.6752939589418152,False,False,0.0,False,True,0.0,0.0,-0.017832351030822615,-0.0,1.7820095729276093,1.7820095729276093,1.9047817571275214,0.0578
1992-03-06,1015.0,18.55,-55.72276726955112,-18.65733285017336,-0.781380337356167,False,False,0.0,False,False,0.0,0.0,-0.0022637268764251622,-0.0,1.7820095729276093,1.7820095729276093,1.9047817571275214,0.0578
1992-03-07,1005.0,18.51,-55.467135721637,-21.696682207501,-0.8380654821063975,False,False,0.0,False,False,0.0,0.0,-0.0014959660976683244,-0.0,1.7820095729276093,1.7820095729276093,1.9047817571275214,0.0578
1992-03-08,1005.0,18.51,-55.198767271835905,-16.729182201682647,-0.678684880649262,False,False,0.0,False,False,0.0,0.0,0.002450993477294308,0.0,1.7820095729276093,1.7820095729276093,1.9047817571275214,0.0578
1992-03-09,1005.0,18.51,-54.93501844520509,-11.847191420746299,-0.5225727946646873,False,False,0.0,False,False,0.0,0.0,0.002414619067975057,0.0,1.7820095729276093,1.7820095729276093,1.9047817571275214,0.0578
1992-03-10,1001.0,18.67,-54.655626323855316,-19.42054346637883,-0.6975009791881772,False,False,0.0,False,False,0.0,0.0,-0.0037465494600374314,-0.0,1.7820095729276093,1.7820095729276093,1.9047817571275214,0.0578
1992-03-11,1001.0,18.69,-54.377644653592355,-15.318178575641241,-0.5689125439348721,False,False,0.0,False,False,0.0,0.0,0.002033573550422338,0.0,1.7820095729276093,1.7820095729276093,1.9047817571275214,0.0578
1992-03-12,1019.0,18.5,-54.17587924167502,16.746234029012157,0.31773848260941295,False,True,0.0,False,False,0.0,0.0,0.015863625411354526,0.0,1.7820095729276093,1.7820095729276093,1.9047817571275214,0.0578
1992-03-13,1029.0,18.83,-54.002946715059664,12.124513355426643,0.19852504273725122,False,False,0.0,False,False,0.0,0.0,-0.002259042988566996,-0.0,1.7820095729276093,1.7820095729276093,1.9047817571275214,0.0578
1992-03-14,1030.0,19.18,-53.81157008697919,-2.1059142682609036,-0.17886809198222398,False,False,0.0,False,True,0.0,0.0,-0.006900919843749743,-0.0,1.7820095729276093,1.7820095729276093,1.9047817571275214,0.0578
1992-03-15,1030.0,19.18,-53.61946393740546,1.5786816805632498,-0.06159218307991552,False,False,0.0,False,False,0.0,0.0,0.0017900105853122328,0.0,1.7820095729276093,1.7820095729276093,1.9047817571275214,0.0578
1992-03-16,1030.0,19.18,-53.43552272124619,5.106674206498155,0.02074574977377234,False,True,0.0,False,False,0.0,0.0,0.0017168738063678137,0.0,1.7820095729276093,1.7820095729276093,1.9047817571275214,0.0578
1992-03-17,1021.0,19.15,-53.247197061869194,1.3161762652050584,-0.08872764067766413,False,False,0.0,False,True,0.0,0.0,-0.001857464589666736,-0.0,1.7820095729276093,1.7820095729276093,1.9047817571275214,0.0578
1992-03-18,1057.0,19.24,-53.135007641878616,34.682452970255554,0.8407901697418113,False,True,0.0,False,False,0.0,0.0,0.01604674416022383,0.0,1.7820095729276093,1.7820095729276093,1.9047817571275214,0.0578
1992-03-19,1051.0,19.07,-53.072828158497224,38.901167017457965,0.9590163336409817,False,False,0.0,False,False,0.0,0.0,0.0020448434072853306,0.0,1.7820095729276093,1.7820095729276093,1.9047817571275214,0.0578
1992-03-20,1069.0,19.29,-53.05251456230241,45.61699409318646,1.1157556268042952,False,False,0.0,False,False,0.0,0.0,0.003209654760514526,0.0,1.7820095729276093,1.7820095729276093,1.9047817571275214,0.0578
1992-03-21,1076.0,18.9,-53.116115020060036,72.10542612086545,1.7570276997460017,False,False,0.0,False,False,0.0,0.0,0.012735468595543468,0.0,1.7820095729276093,1.7820095729276093,1.9047817571275214,0.0578
1992-03-22,1076.0,18.9,-53.2189346393679,70.16213531594678,1.6305423997798638,False,False,0.0,False,False,0.0,0.0,-0.000933449639803521,-0.0,1.7820095729276093,1.7820095729276093,1.9047817571275214,0.0578
1992-03-23,1076.0,18.9,-53.337036124357994,67.93001724963403,1.4956422788621204,False,False,0.0,False,False,0.0,0.0,-0.0010710379616748783,-0.0,1.7820095729276093,1.7820095729276093,1.9047817571275214,0.0578
1992-03-24,1081.0,19.13,-53.44163962773613,58.661433921407934,1.2102530613976223,False,False,0.0,False,False,0.0,0.0,-0.00440660551644151,-0.0,1.7820095729276093,1.7820095729276093,1.9047817571275214,0.0578
1992-03-25,1078.0,19.22,-53.517444791672446,49.39471110405566,0.9349456790716272,False,False,0.0,False,False,0.0,0.0,-0.004398888992730524,-0.0,1.7820095729276093,1.7820095729276093,1.9047817571275214,0.0578
1992-03-26,1059.0,19.19,-53.53653173285592,31.63395604649486,0.44603525191021004,False,False,0.0,False,False,0.0,0.0,-0.008512770378444962,-0.0,1.7820095729276093,1.7820095729276093,1.9047817571275214,0.0578
1992-03-27,1038.0,19.28,-53.468608416583315,7.125229728273553,-0.25527229316822536,False,False,0.0,False,True,0.0,0.0,-0.011846403982683943,-0.0,1.7820095729276093,1.7820095729276093,1.9047817571275214,0.0578
1992-03-28,996.0,19.16,-53.28061867804086,-24.856653871262893,-1.2019052958622967,False,False,0.0,False,False,0.0,0.0,-0.01585729136384021,-0.0,1.7820095729276093,1.7820095729276093,1.9047817571275214,0.0578
1992-03-29,996.0,19.16,-53.04085622302807,-20.26280523321782,-1.1150833367000235,False,False,0.0,False,False,0.0,0.0,0.0022829267758157734,0.0,1.7820095729276093,1.7820095729276093,1.9047817571275214,0.0578
1992-03-30,996.0,19.16,-52.785619234231135,-15.372464527868601,-0.9937043759345345,False,False,0.0,False,False,0.0,0.0,0.0024361899905304416,0.0,1.7820095729276093,1.7820095729276093,1.9047817571275214,0.0578
1992-03-31,985.0,19.25,-52.49837213576299,-25.59366361343757,-1.25243831699675,False,False,0.0,False,False,0.0,0.0,-0.005121883914514622,-0.0,1.7820095729276093,1.7820095729276093,1.9047817571275214,0.0578
1992-04-01,986.0,19.44,-52.18739173170991,-28.52289526444065,-1.325696058970478,False,False,0.0,False,False,0.0,0.0,-0.001464233005249298,-0.0,1.7820095729276093,1.7820095729276093,1.9047817571275214,0.0578
1992-04-02,959.0,19.84,-51.77069581824242,-68.13060503392967,-2.4222781329260967,True,False,1.0,False,False,0.0,1.0,-0.019942147645830365,-0.0,1.7820095729276093,1.7820095729276093,1.9047817571275214,0.0578
1992-04-03,972.0,19.8,-51.354564239034325,-44.82037193287965,-1.7243962198444045,False,False,1.0,False,False,0.0,1.0,0.011720632707716809,0.011720632707716809,1.7937302056353261,1.7937302056353261,1.9047817571275214,0.0578
1992-04-04,971.0,20.29,-50.89835014258427,-61.727524393034855,-2.102099924859495,True,False,1.0,False,False,0.0,1.0,-0.008437850084071028,-0.008437850084071028,1.7852923555512552,1.7852923555512552,1.9047817571275214,0.0578
1992-04-05,971.0,20.29,-50.44435861541306,-52.51603630673094,-1.7837568555721695,False,False,1.0,False,False,0.0,1.0,0.004618407633042118,0.004618407633042118,1.7899107631842974,1.7899107631842974,1.9047817571275214,0.0578
1992-04-06,971.0,20.29,-50.01310013858283,-43.76580181184556,-1.5050761478946308,False,False,1.0,False,False,0.0,1.0,0.004406478592239587,0.004406478592239587,1.794317241776537,1.794317241776537,1.9047817571275214,0.0578
1992-04-07,960.0,20.45,-49.570668895983985,-53.72017892287249,-1.6718622604708389,False,False,1.0,False,False,0.0,1.0,-0.005043459157649884,-0.005043459157649884,1.7892737826188871,1.7892737826188871,1.9047817571275214,0.0578
1992-04-08,950.0,20.23,-49.14632113501878,-44.230076561429996,-1.367202993811906,False,False,1.0,False,False,0.0,1.0,0.0048811622018658995,0.0048811622018658995,1.794154944820753,1.794154944820753,1.9047817571275214,0.0578
1992-04-09,943.0,20.62,-48.69149928817325,-61.01871532213238,-1.6954679383188058,False,False,1.0,False,False,0.0,1.0,-0.00862274133709327,-0.00862274133709327,1.7855322034836596,1.7855322034836596,1.9047817571275214,0.0578
1992-04-10,971.0,20.31,-48.34011398676798,-10.787715071257594,-0.4355265250563665,False,False,1.0,False,False,0.0,1.0,0.02572271418096352,0.02572271418096352,1.811254917664623,1.811254917664623,1.9047817571275214,0.0578
1992-04-11,960.0,20.44,-48.01663591796637,-21.46003816323264,-0.6723368067957988,False,False,1.0,False,False,0.0,1.0,-0.005497060398972655,-0.005497060398972655,1.8057578572656503,1.8057578572656503,1.9047817571275214,0.0578
1992-04-12,960.0,20.44,-47.721858020508584,-15.434777939195556,-0.501215599168615,False,False,1.0,False,False,0.0,1.0,0.0031131300794608207,0.0031131300794608207,1.8088709873451112,1.8088709873451112,1.9047817571275214,0.0578
1992-04-13,960.0,20.44,-47.454725254952606,-9.974584211231331,-0.34255850799454995,False,False,1.0,False,False,0.0,1.0,0.0028291531777843446,0.0028291531777843446,1.8117001405228956,1.8117001405228956,1.9047817571275214,0.0578
1992-04-14,948.0,20.22,-47.21011742799732,-6.588574394105763,-0.23237203884636703,False,False,1.0,False,False,0.0,1.0,0.0017796857726867564,0.0017796857726867564,1.8134798262955822,1.8134798262955822,1.9047817571275214,0.0578
1992-04-15,960.0,19.86,-47.05160416347078,25.555141313470358,0.619292192620732,False,True,0.0,False,False,0.0,0.0,0.01696735355488902,0.01696735355488902,1.8304471798504713,1.8304471798504713,1.9047817571275214,0.0578
1992-04-16,917.0,19.87,-46.845781357090885,-13.825675565395954,-0.3730637225808044,False,False,0.0,False,True,0.0,0.0,-0.02131197623218251,-0.0,1.8304471798504713,1.8304471798504713,1.9047817571275214,0.0578
1992-04-17,910.0,20.21,-46.57516615236049,-31.284107939205455,-0.7994831089098922,False,False,0.0,False,False,0.0,0.0,-0.009430444683741011,-0.0,1.8304471798504713,1.8304471798504713,1.9047817571275214,0.0578
1992-04-18,910.0,20.21,-46.28537500552534,-25.42742886166718,-0.6114157050336205,False,False,0.0,False,False,0.0,0.0,0.0031736165757278822,0.0,1.8304471798504713,1.8304471798504713,1.9047817571275214,0.0578
1992-04-19,910.0,20.21,-45.99938040455769,-19.647477976110963,-0.4249605732433295,False,False,0.0,False,False,0.0,0.0,0.003141879601800141,0.0,1.8304471798504713,1.8304471798504713,1.9047817571275214,0.0578
1992-04-20,910.0,20.21,-45.728111908325275,-14.165141667253806,-0.2414250170532513,False,False,0.0,False,False,0.0,0.0,0.002989009105185436,0.0,1.8304471798504713,1.8304471798504713,1.9047817571275214,0.0578
1992-04-21,915.0,20.24,-45.484139292397565,-5.598979278126649,0.018531895867715937,False,True,0.0,False,False,0.0,0.0,0.004666685090714048,0.0,1.8304471798504713,1.8304471798504713,1.9047817571275214,0.0578
1992-04-22,930.0,20.25,-45.29639968437346,12.747906391437368,0.52546967275809,False,False,0.0,False,False,0.0,0.0,0.009931988023206847,0.0,1.8304471798504713,1.8304471798504713,1.9047817571275214,0.0578
1992-04-23,892.0,20.11,-45.07474293773001,-14.453080477750404,-0.25244046002895937,False,False,0.0,False,True,0.0,0.0,-0.01512465749841078,-0.0,1.8304471798504713,1.8304471798504713,1.9047817571275214,0.0578
1992-04-24,928.0,20.11,-44.92567599199409,24.54465580099884,0.8280530552685567,False,True,0.0,False,False,0.0,0.0,0.021293304476285312,0.0,1.8304471798504713,1.8304471798504713,1.9047817571275214,0.0578
1992-04-25,903.0,20.22,-44.75240582233942,-1.8936457277029604,0.06921211734228522,False,False,0.0,False,False,0.0,0.0,-0.014623814620499984,-0.0,1.8304471798504713,1.8304471798504713,1.9047817571275214,0.0578
1992-04-26,903.0,20.22,-44.575217061244004,1.6891110216463403,0.16301592194196718,False,False,0.0,False,False,0.0,0.0,0.0019856648714113496,0.0,1.8304471798504713,1.8304471798504713,1.9047817571275214,0.0578
1992-04-27,903.0,20.22,-44.40408031213684,5.149496088593082,0.24714563588150748,False,False,0.0,False,False,0.0,0.0,0.0019215282220433417,0.0,1.8304471798504713,1.8304471798504713,1.9047817571275214,0.0578
1992-04-28,908.0,20.29,-44.24765208203164,10.215139255578038,0.37603219771317836,False,False,0.0,False,False,0.0,0.0,0.0028052307210598053,0.0,1.8304471798504713,1.8304471798504713,1.9047817571275214,0.0578
