Date,FC,LE,hedge_ratio,spread,zScore,long entry,long exit,num units long,short entry,short exit,num units short,numUnits,spread pct ch,portfolio_rets,cummulative_rets,LE_FC_pair,sharpe,CAGR
1990-10-10,88.12,79.57,-1.0958198800616832,0.9256121434918754,1.1614112661906615,False,False,0.0,False,False,0.0,0.0,-0.0003651967782162261,-0.0,1.0,1.0,1.0854171707760347,0.0153
1990-10-11,87.7,79.2,-1.095566951921949,0.9310974077816354,0.8538656576912835,False,False,0.0,False,False,0.0,0.0,3.143978215178326e-05,0.0,1.0,1.0,1.0854171707760347,0.0153
1990-10-12,87.37,78.52,-1.0957729746830738,1.329906027885059,1.3092405418629507,False,False,0.0,False,False,0.0,0.0,0.002299800495855527,0.0,1.0,1.0,1.0854171707760347,0.0153
1990-10-13,87.62,79.0,-1.095722114980485,1.0579529165416943,0.39499163495360473,False,False,0.0,False,False,0.0,0.0,-0.0015613153932739112,-0.0,1.0,1.0,1.0854171707760347,0.0153
1990-10-14,87.62,79.0,-1.0956469840870207,1.0638882571253703,0.09497899255658457,False,False,0.0,False,False,0.0,0.0,3.4076662547375765e-05,0.0,1.0,1.0,1.0854171707760347,0.0153
1990-10-15,87.62,79.0,-1.095575402111387,1.0695432332004344,0.0446075647361604,False,False,0.0,False,False,0.0,0.0,3.246805560506579e-05,0.0,1.0,1.0,1.0854171707760347,0.0153
1990-10-16,87.32,78.97,-1.0952285583436256,0.8298007476038833,-1.2910372775005445,False,False,0.0,False,True,0.0,0.0,-0.0013793349678427808,-0.0,1.0,1.0,1.0854171707760347,0.0153
1990-10-17,87.1,78.87,-1.0947634447467762,0.7560071128217487,-1.2847060877243461,False,False,0.0,False,False,0.0,0.0,-0.000425460885406022,-0.0,1.0,1.0,1.0854171707760347,0.0153
1990-10-18,86.8,79.02,-1.0938342826197225,0.3652149873895354,-1.7814413717926305,False,False,0.0,False,False,0.0,0.0,-0.0022558525148616425,-0.0,1.0,1.0,1.0854171707760347,0.0153
1990-10-19,86.92,79.3,-1.0927347375844343,0.2661353095543717,-1.3412152393998351,False,False,0.0,False,False,0.0,0.0,-0.000570821408003238,-0.0,1.0,1.0,1.0854171707760347,0.0153
1990-10-20,86.85,79.3,-1.09163461184013,0.2833752810776815,-0.9276330168979143,False,False,0.0,False,False,0.0,0.0,9.941360323009832e-05,0.0,1.0,1.0,1.0854171707760347,0.0153
1990-10-21,86.85,79.3,-1.0906265693555375,0.363313050105873,-0.4580444080139431,False,False,0.0,False,False,0.0,0.0,0.00046117051407183556,0.0,1.0,1.0,1.0854171707760347,0.0153
1990-10-22,86.85,79.3,-1.089713156848967,0.43574666187690525,0.13426698452352154,False,True,0.0,False,False,0.0,0.0,0.00041805283187686115,0.0,1.0,1.0,1.0854171707760347,0.0153
1990-10-23,86.8,76.75,-1.091766977772445,3.006884455964837,2.037975693727364,False,False,0.0,True,False,-1.0,-1.0,0.01507175589054908,0.0,1.0,1.0,1.0854171707760347,0.0153
1990-10-24,87.17,77.32,-1.0937215190456802,2.603452147388026,1.1258309101490527,False,False,0.0,False,False,-1.0,-1.0,-0.002349134844162846,0.002349134844162846,1.0023491348441629,1.0023491348441629,1.0854171707760347,0.0153
1990-10-25,87.2,77.62,-1.0951916436723876,2.1912246181492634,0.5664123718781312,False,False,0.0,False,False,-1.0,-1.0,-0.002393766103525801,0.002393766103525801,1.0047429009476887,1.0047429009476887,1.0854171707760347,0.0153
1990-10-26,87.32,77.87,-1.0963248077401924,1.9491872212712025,0.1715279017024111,False,False,0.0,False,False,-1.0,-1.0,-0.0014015649876417391,0.0014015649876417391,1.0061444659353305,1.0061444659353305,1.0854171707760347,0.0153
1990-10-27,87.17,77.87,-1.097168316271178,1.7335032119633667,-0.28541083628904657,False,False,0.0,False,True,0.0,0.0,-0.0012495706321686085,0.0012495706321686085,1.007394036567499,1.007394036567499,1.0854171707760347,0.0153
1990-10-28,87.17,77.87,-1.0979101348899076,1.6757377961228883,-0.9891646671194321,False,False,0.0,False,False,0.0,0.0,-0.0003345533991989064,-0.0,1.007394036567499,1.007394036567499,1.0854171707760347,0.0153
1990-10-29,87.17,77.87,-1.0985796297150603,1.6236042340882477,-0.8983010724264947,False,False,0.0,False,False,0.0,0.0,-0.0003018448932045741,-0.0,1.007394036567499,1.007394036567499,1.0854171707760347,0.0153
1990-10-30,87.07,77.32,-1.0997222226940297,2.039477741297617,0.7554518668338239,False,True,0.0,False,False,0.0,0.0,0.002416456973815721,0.0,1.007394036567499,1.007394036567499,1.0854171707760347,0.0153
1990-10-31,87.27,77.05,-1.1013545411273953,2.410632606134186,1.709401000904947,False,False,0.0,False,False,0.0,0.0,0.002156255323865183,0.0,1.007394036567499,1.007394036567499,1.0854171707760347,0.0153
1990-11-01,87.72,77.45,-1.1029197857838662,2.2988625910395655,0.9933748535784706,False,False,0.0,False,False,0.0,0.0,-0.0006455428026363204,-0.0,1.007394036567499,1.007394036567499,1.0854171707760347,0.0153
1990-11-02,87.35,77.0,-1.1044845524648284,2.304689460208209,0.722864499351605,False,False,0.0,False,False,0.0,0.0,3.3799464442501005e-05,0.0,1.007394036567499,1.007394036567499,1.0854171707760347,0.0153
1990-11-03,87.22,77.1,-1.1056656910470837,1.9731752202698516,-0.46427112491025624,False,False,0.0,False,True,0.0,0.0,-0.0019221913568696954,-0.0,1.007394036567499,1.007394036567499,1.0854171707760347,0.0153
1990-11-04,87.22,77.1,-1.1067069520997417,1.8928939931099222,-1.2315166919516787,False,False,0.0,False,False,0.0,0.0,-0.00046527136280525964,-0.0,1.007394036567499,1.007394036567499,1.0854171707760347,0.0153
1990-11-05,87.22,77.1,-1.107647298737488,1.820393267339682,-1.183810664256569,False,False,0.0,False,False,0.0,0.0,-0.0004200028440716098,-0.0,1.007394036567499,1.007394036567499,1.0854171707760347,0.0153
1990-11-06,87.32,77.2,-1.1084876831350938,1.7447508619707435,-1.0810291159998662,False,False,0.0,False,False,0.0,0.0,-0.00043750424459928475,-0.0,1.007394036567499,1.007394036567499,1.0854171707760347,0.0153
1990-11-07,87.9,77.57,-1.1094290905208282,1.8415854482993694,-0.44244191989229803,False,False,0.0,False,False,0.0,0.0,0.0005566536495413197,0.0,1.007394036567499,1.007394036567499,1.0854171707760347,0.0153
1990-11-08,87.97,77.6,-1.1103432988722295,1.8073600075150011,-0.5012372482250638,False,False,0.0,False,False,0.0,0.0,-0.00019654810715466869,-0.0,1.007394036567499,1.007394036567499,1.0854171707760347,0.0153
1990-11-09,87.6,77.35,-1.1110799194583827,1.6579682298940952,-1.655219671805411,False,False,0.0,False,False,0.0,0.0,-0.0008608391644210308,-0.0,1.007394036567499,1.007394036567499,1.0854171707760347,0.0153
1990-11-10,88.15,78.3,-1.1111944099141249,1.143477703724031,-1.9763240209005393,False,False,0.0,False,False,0.0,0.0,-0.002937318687452628,-0.0,1.007394036567499,1.007394036567499,1.0854171707760347,0.0153
1990-11-11,88.15,78.3,-1.1112281682379852,1.1408344269657675,-1.2712047213484685,False,False,0.0,False,False,0.0,0.0,-1.5090713349860244e-05,-0.0,1.007394036567499,1.007394036567499,1.0854171707760347,0.0153
1990-11-12,88.15,78.3,-1.1112498733208878,1.1391349189744915,-0.9042549193282171,False,False,0.0,False,False,0.0,0.0,-9.702555365263215e-06,-0.0,1.007394036567499,1.007394036567499,1.0854171707760347,0.0153
1990-11-13,88.15,78.65,-1.1108532566008176,0.7813913683456946,-1.3029414608971148,False,False,0.0,False,False,0.0,0.0,-0.0020382086743837074,-0.0,1.007394036567499,1.007394036567499,1.0854171707760347,0.0153
1990-11-14,88.35,78.9,-1.1103598523826772,0.74260764700675,-1.0845931824113737,False,False,0.0,False,False,0.0,0.0,-0.00022041541318786674,-0.0,1.007394036567499,1.007394036567499,1.0854171707760347,0.0153
1990-11-15,88.55,79.12,-1.1098503391912826,0.7386411631857044,-0.9838857942397546,False,False,0.0,False,False,0.0,0.0,-2.2490662621372407e-05,-0.0,1.007394036567499,1.007394036567499,1.0854171707760347,0.0153
1990-11-16,88.67,78.97,-1.1096872976762933,1.03799410250312,0.548212908381345,False,True,0.0,False,False,0.0,0.0,0.0016979553794269442,0.0,1.007394036567499,1.007394036567499,1.0854171707760347,0.0153
1990-11-17,87.7,79.05,-1.1084513474114726,0.07692098712310269,-1.8213041195322914,False,False,0.0,False,True,0.0,0.0,-0.0054817261982344585,-0.0,1.007394036567499,1.007394036567499,1.0854171707760347,0.0153
1990-11-18,87.7,79.05,-1.1071990552168003,0.1759146851119482,-1.0991136523593508,False,False,0.0,False,False,0.0,0.0,0.0005649548565823469,0.0,1.007394036567499,1.007394036567499,1.0854171707760347,0.0153
1990-11-19,87.7,79.05,-1.1060509994639325,0.2666684923761409,-0.6218480443220932,False,False,0.0,False,False,0.0,0.0,0.000518198371965773,0.0,1.007394036567499,1.007394036567499,1.0854171707760347,0.0153
1990-11-20,87.8,79.32,-1.1048012869060881,0.1671619226090968,-0.6294204917586275,False,False,0.0,False,False,0.0,0.0,-0.0005672060650534964,-0.0,1.007394036567499,1.007394036567499,1.0854171707760347,0.0153
1990-11-21,87.6,79.12,-1.1036683740629254,0.27775824414133865,-0.15868352249851536,False,False,0.0,False,False,0.0,0.0,0.0006322599140171246,0.0,1.007394036567499,1.007394036567499,1.0854171707760347,0.0153
1990-11-22,87.77,79.15,-1.102789370165293,0.48422135141703393,1.73613474484822,False,True,0.0,False,False,0.0,0.0,0.00117941326398691,0.0,1.007394036567499,1.007394036567499,1.0854171707760347,0.0153
1990-11-23,87.77,79.15,-1.1020130660639316,0.5456658210398047,1.4206901815675013,False,False,0.0,False,False,0.0,0.0,0.00035112262297551735,0.0,1.007394036567499,1.007394036567499,1.0854171707760347,0.0153
1990-11-24,88.02,79.35,-1.1013451968761876,0.6282586278745157,1.2758318963282942,False,False,0.0,False,False,0.0,0.0,0.00047085107409939773,0.0,1.007394036567499,1.007394036567499,1.0854171707760347,0.0153
1990-11-25,88.02,79.35,-1.1007459870359175,0.675805928699944,1.058772448334313,False,False,0.0,False,False,0.0,0.0,0.0002711346012065407,0.0,1.007394036567499,1.007394036567499,1.0854171707760347,0.0153
1990-11-26,88.02,79.35,-1.1002050955881002,0.71872566508425,1.019940454566595,False,False,0.0,False,False,0.0,0.0,0.00024480620818621504,0.0,1.007394036567499,1.007394036567499,1.0854171707760347,0.0153
1990-11-27,88.22,79.75,-1.0994628962551387,0.5378340236526924,-0.6702931620409948,False,False,0.0,False,True,0.0,0.0,-0.0010283650597905723,-0.0,1.007394036567499,1.007394036567499,1.0854171707760347,0.0153
1990-11-28,87.45,79.1,-1.0987025253214457,0.5426302470736459,-0.841006949702611,False,False,0.0,False,False,0.0,0.0,2.7508005126195934e-05,0.0,1.007394036567499,1.007394036567499,1.0854171707760347,0.0153
1990-11-29,87.35,78.75,-1.0983041779207279,0.8585459887426765,1.6426514101769898,False,True,0.0,False,False,0.0,0.0,0.0018172635719474197,0.0,1.007394036567499,1.007394036567499,1.0854171707760347,0.0153
1990-11-30,87.77,79.12,-1.097993779615103,0.896732156853048,1.26018658165822,False,False,0.0,False,False,0.0,0.0,0.00021865239113979333,0.0,1.007394036567499,1.007394036567499,1.0854171707760347,0.0153
1990-12-01,87.6,78.55,-1.0982007518006192,1.3363309460613664,1.7556864125379215,False,False,0.0,False,False,0.0,0.0,0.0025284108612244885,0.0,1.007394036567499,1.007394036567499,1.0854171707760347,0.0153
1990-12-02,87.6,78.55,-1.098448335191136,1.3168832707362554,1.1385894203973728,False,False,0.0,False,False,0.0,0.0,-0.0001118433789945863,-0.0,1.007394036567499,1.007394036567499,1.0854171707760347,0.0153
1990-12-03,87.6,78.55,-1.098679970874857,1.2986882877799815,0.7878930460061628,False,False,0.0,False,False,0.0,0.0,-0.0001046282099722392,-0.0,1.007394036567499,1.007394036567499,1.0854171707760347,0.0153
1990-12-04,87.6,78.7,-1.0987163388946102,1.13102412899417,-0.04015159096189873,False,False,0.0,False,True,0.0,0.0,-0.0009632052923092929,-0.0,1.007394036567499,1.007394036567499,1.0854171707760347,0.0153
1990-12-05,87.32,78.6,-1.0985479104134852,0.9741342415000673,-0.9751527871670935,False,False,0.0,False,False,0.0,0.0,-0.0009034008312967734,-0.0,1.007394036567499,1.007394036567499,1.0854171707760347,0.0153
1990-12-06,87.72,79.07,-1.0982476243730581,0.8815603408223041,-1.418406852288268,False,False,0.0,False,False,0.0,0.0,-0.0005303318525217813,-0.0,1.007394036567499,1.007394036567499,1.0854171707760347,0.0153
1990-12-07,88.22,79.27,-1.098254198116123,1.1613897153349342,0.19671008487624367,False,True,0.0,False,False,0.0,0.0,0.0015964833019737382,0.0,1.007394036567499,1.007394036567499,1.0854171707760347,0.0153
1990-12-08,88.87,79.92,-1.0982270069364757,1.0996976056368624,0.05881298383150005,False,False,0.0,False,False,0.0,0.0,-0.00034925274052316447,-0.0,1.007394036567499,1.007394036567499,1.0854171707760347,0.0153
1990-12-09,88.87,79.92,-1.0981983744484507,1.101985914079819,0.40611891627873475,False,False,0.0,False,False,0.0,0.0,1.295479036490695e-05,0.0,1.007394036567499,1.007394036567499,1.0854171707760347,0.0153
1990-12-10,88.87,79.92,-1.0981720204526495,1.104092125424259,0.48141039796359664,False,False,0.0,False,False,0.0,0.0,1.1924027055335057e-05,0.0,1.007394036567499,1.007394036567499,1.0854171707760347,0.0153
1990-12-11,89.0,80.7,-1.0973832482403958,0.44117186700005107,-1.9096797307646278,False,False,0.0,False,True,0.0,0.0,-0.0037335246317780906,-0.0,1.007394036567499,1.007394036567499,1.0854171707760347,0.0153
1990-12-12,88.72,80.72,-1.0962607361844954,0.229833375187539,-1.5295960996070024,False,False,0.0,False,False,0.0,0.0,-0.0011925867225211506,-0.0,1.007394036567499,1.007394036567499,1.0854171707760347,0.0153
1990-12-13,88.72,80.85,-1.0950485511406043,0.1853246402821469,-1.116079674599708,False,False,0.0,False,False,0.0,0.0,-0.00025110048474076503,-0.0,1.007394036567499,1.007394036567499,1.0854171707760347,0.0153
1990-12-14,88.87,80.92,-1.0940079100721074,0.34287991696507447,-0.5295194401962547,False,False,0.0,False,False,0.0,0.0,0.0008881501380021282,0.0,1.007394036567499,1.007394036567499,1.0854171707760347,0.0153
1990-12-15,89.17,80.97,-1.0933326312799998,0.6428568452584216,0.4438762831101557,False,True,0.0,False,False,0.0,0.0,0.001688135909040036,0.0,1.007394036567499,1.007394036567499,1.0854171707760347,0.0153
1990-12-16,89.17,80.97,-1.09275541824156,0.689593784980886,1.276103794989497,False,False,0.0,False,False,0.0,0.0,0.00026308377626728505,0.0,1.007394036567499,1.007394036567499,1.0854171707760347,0.0153
1990-12-17,89.17,80.97,-1.092238416285436,0.7314554333682537,1.0636937723682545,False,False,0.0,False,False,0.0,0.0,0.00023569614001123058,0.0,1.007394036567499,1.007394036567499,1.0854171707760347,0.0153
1990-12-18,89.3,81.1,-1.0917597511107324,0.7582841849196029,0.8448484035850614,False,False,0.0,False,False,0.0,0.0,0.0001508574713665366,0.0,1.007394036567499,1.007394036567499,1.0854171707760347,0.0153
1990-12-19,89.22,80.95,-1.0914135922542343,0.8700697070197236,1.1053935463933593,False,False,0.0,False,False,0.0,0.0,0.0006295295713394772,0.0,1.007394036567499,1.007394036567499,1.0854171707760347,0.0153
1990-12-20,88.75,80.5,-1.0911332563200395,0.9137728662368119,1.3942133720006695,False,False,0.0,False,False,0.0,0.0,0.00024748905917777665,0.0,1.007394036567499,1.007394036567499,1.0854171707760347,0.0153
1990-12-21,88.65,80.35,-1.0909500543410477,0.9921631336968204,1.4114585523494536,False,False,0.0,False,False,0.0,0.0,0.0004446215713000496,0.0,1.007394036567499,1.007394036567499,1.0854171707760347,0.0153
1990-12-22,88.62,76.57,-1.0950755718499063,4.770063463452686,2.0374922760547376,False,False,0.0,True,False,-1.0,-1.0,0.021904689046808503,0.0,1.007394036567499,1.007394036567499,1.0854171707760347,0.0153
1990-12-23,88.62,76.57,-1.0993555557607755,4.442345095397428,1.2030800420247885,False,False,0.0,False,False,-1.0,-1.0,-0.0018965440719446317,0.0018965440719446317,1.0092905806394437,1.0092905806394437,1.0854171707760347,0.0153
1990-12-24,88.62,76.57,-1.103321110944607,4.1387025349714435,0.747307543589309,False,False,0.0,False,False,-1.0,-1.0,-0.0017541322039329556,0.0017541322039329556,1.0110447128433766,1.0110447128433766,1.0854171707760347,0.0153
1990-12-25,88.82,76.77,-1.106920301027676,3.841728490105311,0.3752574957903229,False,False,0.0,False,False,-1.0,-1.0,-0.0017087284141903871,0.0017087284141903871,1.012753441257567,1.012753441257567,1.0854171707760347,0.0153
1990-12-26,88.82,76.77,-1.1101951667377434,3.5903170495434296,-0.0286438076188254,False,False,0.0,False,True,0.0,0.0,-0.0014444808878706537,0.0014444808878706537,1.0141979221454376,1.0141979221454376,1.0854171707760347,0.0153
1990-12-27,89.5,77.57,-1.1129520718027712,3.1683077902590497,-1.4157546777110042,False,False,0.0,False,False,0.0,0.0,-0.00240007506030816,-0.0,1.0141979221454376,1.0141979221454376,1.0854171707760347,0.0153
1990-12-28,89.2,77.25,-1.1154877524401954,3.028571123994908,-1.2251590619855164,False,False,0.0,False,False,0.0,0.0,-0.0007968040584475215,-0.0,1.0141979221454376,1.0141979221454376,1.0854171707760347,0.0153
1990-12-29,89.17,77.2,-1.1178216854172935,2.874165885784933,-1.1389255731074626,False,False,0.0,False,False,0.0,0.0,-0.0008799732380348689,-0.0,1.0141979221454376,1.0141979221454376,1.0854171707760347,0.0153
1990-12-30,89.17,77.2,-1.1199444699337162,2.7102869211171026,-1.1342721553366122,False,False,0.0,False,False,0.0,0.0,-0.0009330936194960664,-0.0,1.0141979221454376,1.0141979221454376,1.0854171707760347,0.0153
1990-12-31,89.17,77.2,-1.1218715835796462,2.561513747651304,-1.1683715403181034,False,False,0.0,False,False,0.0,0.0,-0.0008463673606349001,-0.0,1.0141979221454376,1.0141979221454376,1.0854171707760347,0.0153
1991-01-01,89.4,77.2,-1.1238651243746989,2.637612398273248,-0.8143819541171494,False,False,0.0,False,False,0.0,0.0,0.0004319801273015781,0.0,1.0141979221454376,1.0141979221454376,1.0854171707760347,0.0153
1991-01-02,89.4,77.2,-1.125704090069036,2.495644246670423,-1.1080289891969946,False,False,0.0,False,False,0.0,0.0,-0.0008052447201103465,-0.0,1.0141979221454376,1.0141979221454376,1.0854171707760347,0.0153
1991-01-03,89.1,77.07,-1.1272119469087583,2.2257752517420073,-1.6369976306932315,False,False,0.0,False,False,0.0,0.0,-0.0015335711540396335,-0.0,1.0141979221454376,1.0141979221454376,1.0854171707760347,0.0153
1991-01-04,89.15,77.45,-1.12815517831538,1.7743814394738138,-1.7940397982244791,False,False,0.0,False,False,0.0,0.0,-0.0025571008669963784,-0.0,1.0141979221454376,1.0141979221454376,1.0854171707760347,0.0153
1991-01-05,89.4,77.85,-1.1287414227802384,1.5274802365584605,-1.4802139102778529,False,False,0.0,False,False,0.0,0.0,-0.001392777646782629,-0.0,1.0141979221454376,1.0141979221454376,1.0854171707760347,0.0153
1991-01-06,89.4,77.85,-1.129238311877226,1.4887974203579688,-1.0788121802388198,False,False,0.0,False,False,0.0,0.0,-0.00021816340782594807,-0.0,1.0141979221454376,1.0141979221454376,1.0854171707760347,0.0153
1991-01-07,89.4,77.85,-1.1296837463377367,1.4541203476072155,-0.8561471514931837,False,False,0.0,False,False,0.0,0.0,-0.00019553356874556175,-0.0,1.0141979221454376,1.0141979221454376,1.0854171707760347,0.0153
1991-01-08,89.22,77.35,-1.130497507741284,1.7760177762116882,0.234885745298665,False,True,0.0,False,False,0.0,0.0,0.0018220886031919657,0.0,1.0141979221454376,1.0141979221454376,1.0854171707760347,0.0153
1991-01-09,88.85,77.05,-1.1312536507615345,1.6869062088237712,0.4737759083024278,False,False,0.0,False,False,0.0,0.0,-0.0005062780584587641,-0.0,1.0141979221454376,1.0141979221454376,1.0854171707760347,0.0153
1991-01-10,88.8,76.7,-1.1323117905895894,1.951685661778484,1.5704432832669093,False,False,0.0,False,False,0.0,0.0,0.001507440899460406,0.0,1.0141979221454376,1.0141979221454376,1.0854171707760347,0.0153
1991-01-11,89.17,76.37,-1.134115510139537,2.5575984906435565,1.8182825087847716,False,False,0.0,False,False,0.0,0.0,0.0034469481794673364,0.0,1.0141979221454376,1.0141979221454376,1.0854171707760347,0.0153
1991-01-12,89.05,76.35,-1.135754933872668,2.335110798821802,0.9027166911398761,False,False,0.0,False,False,0.0,0.0,-0.0012658255743392421,-0.0,1.0141979221454376,1.0141979221454376,1.0854171707760347,0.0153
1991-01-13,89.05,76.35,-1.1372429746769093,2.221498883417979,0.39285539026121624,False,False,0.0,False,False,0.0,0.0,-0.0006459681807756275,-0.0,1.0141979221454376,1.0141979221454376,1.0854171707760347,0.0153
1991-01-14,89.05,76.35,-1.1385930399023807,2.1184214034532403,-0.08828301995038773,False,False,0.0,False,True,0.0,0.0,-0.00058572880631474,-0.0,1.0141979221454376,1.0141979221454376,1.0854171707760347,0.0153
1991-01-15,87.55,75.25,-1.1395523326727122,1.798686966378412,-1.345742061711402,False,False,0.0,False,False,0.0,0.0,-0.001844962576900948,-0.0,1.0141979221454376,1.0141979221454376,1.0854171707760347,0.0153
1991-01-16,87.22,75.3,-1.1399731300746885,1.380023305375957,-1.6384377644093866,False,False,0.0,False,False,0.0,0.0,-0.002419182464939396,-0.0,1.0141979221454376,1.0141979221454376,1.0854171707760347,0.0153
1991-01-17,87.35,75.92,-1.1396751601277475,0.8258618431014071,-1.6418756589070573,False,False,0.0,False,False,0.0,0.0,-0.003187141389448567,-0.0,1.0141979221454376,1.0141979221454376,1.0854171707760347,0.0153
1991-01-18,88.22,76.62,-1.1393958525148233,0.9194897803142226,-1.044784154913084,False,False,0.0,False,False,0.0,0.0,0.000533430179160421,0.0,1.0141979221454376,1.0141979221454376,1.0854171707760347,0.0153
1991-01-19,88.4,76.65,-1.1392992224763527,1.0727145971875558,-0.5426258966265605,False,False,0.0,False,False,0.0,0.0,0.000871946644609585,0.0,1.0141979221454376,1.0141979221454376,1.0854171707760347,0.0153
1991-01-20,88.4,76.65,-1.1392318554680354,1.0778782783750813,-0.28339274362211664,False,False,0.0,False,False,0.0,0.0,2.938549305536906e-05,0.0,1.0141979221454376,1.0141979221454376,1.0854171707760347,0.0153
1991-01-21,88.4,76.65,-1.1391734669614677,1.0823537574034958,0.11997103524142977,False,True,0.0,False,False,0.0,0.0,2.5469718745467558e-05,0.0,1.0141979221454376,1.0141979221454376,1.0854171707760347,0.0153
1991-01-22,88.75,76.55,-1.1396219817493003,1.511937297091066,1.8279927094875648,False,False,0.0,False,False,0.0,0.0,0.0024409811272981846,0.0,1.0141979221454376,1.0141979221454376,1.0854171707760347,0.0153
1991-01-23,89.17,76.45,-1.1406694354136677,1.9658216626251033,1.7612727007051752,False,False,0.0,False,False,0.0,0.0,0.0025734173211332035,0.0,1.0141979221454376,1.0141979221454376,1.0854171707760347,0.0153
1991-01-24,89.45,77.12,-1.141176920483876,1.4424358922834841,0.2343243525401215,False,False,0.0,False,False,0.0,0.0,-0.002949357346209963,-0.0,1.0141979221454376,1.0141979221454376,1.0854171707760347,0.0153
1991-01-25,89.9,77.57,-1.1415102910509947,1.3530467231743586,-0.15967837821321965,False,False,0.0,False,True,0.0,0.0,-0.000500928525075212,-0.0,1.0141979221454376,1.0141979221454376,1.0854171707760347,0.0153
1991-01-26,90.1,77.85,-1.1416662167740135,1.2212850241430573,-0.6832030977668198,False,False,0.0,False,False,0.0,0.0,-0.0007361864177484743,-0.0,1.0141979221454376,1.0141979221454376,1.0854171707760347,0.0153
1991-01-27,90.1,77.85,-1.1417883087668381,1.211780162501654,-0.8584704372636439,False,False,0.0,False,False,0.0,0.0,-5.310328048422777e-05,-0.0,1.0141979221454376,1.0141979221454376,1.0854171707760347,0.0153
1991-01-28,90.1,77.85,-1.141896138641827,1.2033856067337751,-0.66903232271742,False,False,0.0,False,False,0.0,0.0,-4.689784662315178e-05,-0.0,1.0141979221454376,1.0141979221454376,1.0854171707760347,0.0153
1991-01-29,90.5,78.1,-1.1421163091346698,1.300716256582291,0.12496004144819764,False,True,0.0,False,False,0.0,0.0,0.0005416307055930654,0.0,1.0141979221454376,1.0141979221454376,1.0854171707760347,0.0153
1991-01-30,90.47,77.97,-1.1424580599492422,1.392545065757588,1.3923630347781484,False,False,0.0,False,False,0.0,0.0,0.0005114458971803775,0.0,1.0141979221454376,1.0141979221454376,1.0854171707760347,0.0153
1991-01-31,90.75,78.3,-1.1426807416677993,1.2780979274113236,0.1399301947997376,False,False,0.0,False,False,0.0,0.0,-0.0006350345714372057,-0.0,1.0141979221454376,1.0141979221454376,1.0854171707760347,0.0153
1991-02-01,90.72,78.6,-1.1424711019534395,0.9217713864596675,-1.845094497563356,False,False,0.0,False,True,0.0,0.0,-0.001973908915949382,-0.0,1.0141979221454376,1.0141979221454376,1.0854171707760347,0.0153
1991-02-02,87.62,78.67,-1.1388247404160543,-1.9713423285309943,-2.0259112742541707,True,False,1.0,False,False,0.0,1.0,-0.016325781843168574,-0.0,1.0141979221454376,1.0141979221454376,1.0854171707760347,0.0153
1991-02-03,87.62,78.67,-1.1350959459595888,-1.6779980686408464,-1.1895964987568244,False,False,1.0,False,False,0.0,1.0,0.0016580803710899773,0.0016580803710899773,1.0158560025165275,1.0158560025165275,1.0854171707760347,0.0153
1991-02-04,87.62,78.67,-1.1316751736113058,-1.408885908001423,-0.7292591282524606,False,False,1.0,False,False,0.0,1.0,0.0015234297077852883,0.0015234297077852883,1.0173794322243128,1.0173794322243128,1.0854171707760347,0.0153
1991-02-05,87.62,79.12,-1.1280378602112384,-1.630355499913179,-0.6096729712073898,False,False,1.0,False,False,0.0,1.0,-0.0012521577812504858,-0.0012521577812504858,1.0161272744430625,1.0161272744430625,1.0854171707760347,0.0153
1991-02-06,87.72,78.6,-1.1254182664426031,-0.7378757423885958,0.3246472949088597,False,True,0.0,False,False,0.0,0.0,0.00506578793599253,0.00506578793599253,1.0211930623790548,1.0211930623790548,1.0854171707760347,0.0153
1991-02-07,88.4,78.82,-1.1235967950744845,-0.161899387770859,1.6195761712686858,False,False,0.0,False,False,0.0,0.0,0.0032548043200848475,0.0,1.0211930623790548,1.0211930623790548,1.0854171707760347,0.0153
1991-02-08,88.72,78.6,-1.1226241453873893,0.48174217255120766,1.521149106016588,False,False,0.0,False,False,0.0,0.0,0.0036372507744152787,0.0,1.0211930623790548,1.0211930623790548,1.0854171707760347,0.0153
1991-02-09,88.47,78.47,-1.1217187151418908,0.44873242281582293,1.044370642190938,False,False,0.0,False,False,0.0,0.0,-0.00018703333138535432,-0.0,1.0211930623790548,1.0211930623790548,1.0854171707760347,0.0153
1991-02-10,88.47,78.47,-1.1208968515683728,0.513224057429781,0.8039750968309669,False,False,0.0,False,False,0.0,0.0,0.0003655433494684005,0.0,1.0211930623790548,1.0211930623790548,1.0854171707760347,0.0153
1991-02-11,88.47,78.47,-1.120153347595662,0.5715668141684063,0.7322711484647333,False,False,0.0,False,False,0.0,0.0,0.0003308004481570239,0.0,1.0211930623790548,1.0211930623790548,1.0854171707760347,0.0153
1991-02-12,88.47,78.5,-1.119445268731358,0.5935464045883947,0.6532778100972876,False,False,0.0,False,False,0.0,0.0,0.0001246386869248632,0.0,1.0211930623790548,1.0211930623790548,1.0854171707760347,0.0153
1991-02-13,88.87,78.67,-1.1190236184129096,0.8364119394563971,1.881138557913014,False,False,0.0,False,False,0.0,0.0,0.0013728694682262972,0.0,1.0211930623790548,1.0211930623790548,1.0854171707760347,0.0153
1991-02-14,88.87,78.7,-1.1186341018742831,0.8334961824939171,1.2202852177215948,False,False,0.0,False,False,0.0,0.0,-1.6481909367718216e-05,-0.0,1.0211930623790548,1.0211930623790548,1.0854171707760347,0.0153
