Date,Price,Open,High,Low,Vol.,Change %
1998-01-25,672.75,669.0,690.0,657.5,245.01K,0.34%
1997-12-25,670.5,718.0,723.5,670.0,590.88K,-6.65%
1997-11-25,718.25,690.75,748.0,690.75,277.13K,3.98%
1997-10-25,690.75,622.0,729.0,620.0,939.40K,11.14%
1997-09-25,621.5,665.0,815.0,620.0,233.35K,-6.68%
1997-08-25,666.0,766.25,798.0,645.0,79.18K,-13.28%
1997-07-25,768.0,767.0,825.0,703.5,132.60K,-0.39%
1997-06-25,771.0,879.25,887.5,758.0,688.80K,-12.44%
1997-05-25,880.5,889.0,903.5,830.5,343.56K,-1.01%
1997-04-25,889.5,865.0,893.0,818.0,438.92K,3.94%
1997-03-25,855.75,792.25,868.0,792.25,271.13K,8.19%
1997-02-25,791.0,736.25,795.0,728.0,550.22K,7.15%
1997-01-25,738.25,690.0,753.5,690.0,285.29K,6.92%
1996-12-25,690.5,711.5,716.25,682.75,480.89K,-3.12%
1996-11-25,712.75,667.75,718.5,659.75,246.32K,6.74%
1996-10-25,667.75,753.5,759.0,666.0,960.00K,-11.91%
1996-09-25,758.0,817.0,850.0,755.5,308.76K,-6.94%
1996-08-25,814.5,766.0,840.0,756.5,72.88K,6.37%
1996-07-25,765.75,780.0,856.0,757.0,100.10K,-1.26%
1996-06-25,775.5,784.5,795.0,756.0,304.60K,-1.62%
1996-05-25,788.25,796.0,827.0,771.5,223.13K,0.13%
1996-04-25,787.25,750.0,839.0,749.0,311.47K,4.83%
1996-03-25,751.0,736.0,756.0,705.75,208.04K,2.18%
1996-02-25,735.0,736.5,743.75,715.0,473.67K,-0.51%
1996-01-25,738.75,738.5,759.0,719.5,334.32K,0.48%
1995-12-25,735.25,689.0,741.75,688.0,487.43K,7.14%
1995-11-25,686.25,674.0,690.0,665.5,179.85K,1.63%
1995-10-25,675.25,646.5,679.0,632.0,621.82K,4.53%
1995-09-25,646.0,614.0,672.5,612.0,242.77K,5.30%
1995-08-25,613.5,601.25,615.0,574.0,96.68K,2.04%
1995-07-25,601.25,581.5,648.5,581.5,185.64K,4.11%
1995-06-25,577.5,585.0,616.0,570.0,357.86K,-0.56%
1995-05-25,580.75,567.5,618.5,556.5,305.78K,2.43%
1995-04-25,567.0,573.5,592.0,562.0,186.95K,-1.22%
1995-03-25,574.0,554.0,584.0,551.0,132.68K,3.47%
1995-02-25,554.75,546.0,561.0,544.5,274.29K,1.32%
1995-01-25,547.5,548.5,559.0,546.25,160.55K,-0.59%
1994-12-25,550.75,564.0,569.0,550.25,320.66K,-2.26%
1994-11-25,563.5,542.5,576.5,540.25,276.59K,3.92%
1994-10-25,542.25,534.75,554.75,534.0,291.95K,1.17%
1994-09-25,536.0,580.75,593.5,535.5,162.18K,-7.75%
1994-08-25,581.0,583.5,604.5,568.0,74.53K,-1.32%
1994-07-25,588.75,655.0,655.0,573.75,123.44K,-10.59%
1994-06-25,658.5,694.0,715.0,653.5,305.57K,-6.06%
1994-05-25,701.0,675.5,732.5,656.25,254.96K,3.51%
1994-04-25,677.25,676.0,678.0,648.0,229.32K,-0.66%
1994-03-25,681.75,678.5,695.0,662.0,172.65K,0.66%
1994-02-25,677.25,686.5,690.75,670.0,384.59K,-1.38%
1994-01-25,686.75,701.0,713.0,681.0,336.53K,-2.48%
1993-12-25,704.25,672.0,706.0,666.0,-,4.88%
1993-11-25,671.5,622.0,687.75,613.0,-,8.35%
1993-10-25,619.75,627.0,627.0,604.0,-,-1.59%
1993-09-25,629.75,661.0,662.0,620.0,-,-4.51%
1993-08-25,659.5,688.0,709.0,651.5,-,-3.79%
1993-07-25,685.5,643.0,755.0,642.0,-,5.06%
1993-06-25,652.5,607.0,654.5,580.5,-,7.23%
1993-05-25,608.5,591.5,613.75,586.75,-,3.35%
1993-04-25,588.75,592.0,598.0,586.0,-,0.08%
1993-03-25,588.25,577.0,595.0,573.0,-,1.91%
1993-02-25,577.25,573.5,579.0,562.5,-,0.57%
1993-01-25,574.0,567.0,589.0,561.75,-,0.92%
1992-12-25,568.75,562.5,579.0,556.25,-,0.89%
1992-11-25,563.75,553.5,569.0,542.0,-,2.64%
1992-10-25,549.25,539.5,552.0,524.5,-,1.57%
1992-09-25,540.75,551.5,567.0,536.0,-,-1.77%
1992-08-25,550.5,557.0,564.0,539.0,-,-1.30%
1992-07-25,557.75,587.0,599.0,551.75,-,-7.16%
1992-06-25,600.75,626.0,637.0,590.5,-,-2.16%
1992-05-25,614.0,573.5,624.0,573.0,-,6.92%
1992-04-25,574.25,587.5,588.5,566.0,-,-2.38%
1992-03-25,588.25,581.0,595.5,578.75,-,1.38%
1992-02-25,580.25,571.5,585.0,564.5,-,1.44%
1992-01-25,572.0,553.5,585.75,548.25,-,3.11%
1991-12-25,554.75,557.0,568.0,543.0,-,-0.40%
1991-11-25,557.0,560.5,571.5,543.75,-,-0.18%
1991-10-25,558.0,589.0,591.75,539.0,-,-4.94%
1991-09-25,587.0,579.25,618.0,566.5,-,1.34%
1991-08-25,579.25,592.0,640.0,514.0,-,-0.64%
1991-07-25,583.0,533.25,602.0,518.5,-,10.42%
1991-06-25,528.0,583.5,588.0,522.5,-,-9.24%
1991-05-25,581.75,577.5,588.5,559.0,-,0.91%
1991-04-25,576.5,580.5,601.0,575.5,-,0.30%
1991-03-25,574.75,578.5,600.5,563.5,-,-0.17%
1991-02-25,575.75,572.25,582.75,569.0,-,1.59%
1991-01-25,566.75,559.75,589.25,545.0,-,1.25%
1990-12-25,559.75,587.63,605.0,556.5,-,-5.05%
1990-11-25,589.5,592.5,600.0,552.0,-,-0.42%
1990-10-25,592.0,612.25,636.5,589.0,-,-4.13%
1990-09-25,617.5,601.0,629.0,600.0,-,2.75%
1990-08-25,601.0,596.25,631.5,577.25,-,1.09%
1990-07-25,594.5,634.0,655.0,579.75,-,-4.65%
1990-06-25,623.5,609.0,624.0,583.0,-,2.68%
1990-05-25,607.25,631.5,655.0,602.0,-,-3.99%
1990-04-25,632.5,593.0,639.0,581.5,-,6.30%
1990-03-25,595.0,568.0,606.5,564.0,-,5.03%
1990-02-25,566.5,561.25,574.0,557.5,-,0.98%
