Date,Open,High,Low,Last,Change,Price,Volume,Previous Day Open Interest
7/23/91,95.4,95.4,94.5,94.65,,94.65,269,2695
7/24/91,94,94,93,93.8,,93.8,251,2768
7/25/91,93.74,93.9,93.25,93.7,,93.7,115,2704
7/26/91,92.5,92.5,90,91.6,,91.6,403,2732
7/29/91,92.25,92.25,89.5,89.95,,89.95,163,2527
7/30/91,87,87.75,86,86.55,,86.55,370,2456
7/31/91,87.5,88.4,87.5,87.9,,87.9,207,2478
8/1/91,88.5,88.5,87.75,88.15,,88.15,70,2496
8/2/91,86,86,84.75,84.9,,84.9,341,2425
8/5/91,84.25,84.75,84.25,84.75,,84.75,331,2264
8/6/91,86,86.9,85.6,86.7,,86.7,160,2192
8/7/91,86.5,87,86.3,86.5,,86.5,144,2091
8/8/91,86.5,86.5,83.1,83.5,,83.5,169,2054
8/9/91,85,85.4,83.25,83.5,,83.5,166,2040
8/12/91,84,85.3,84,85.2,,85.2,129,2099
8/13/91,84,84.75,84,84.45,,84.45,167,1993
8/14/91,82.5,83,82,82.55,,82.55,200,1966
8/15/91,82,82,78,78.25,,78.25,375,1919
8/16/91,78,80.5,77.5,80,,80,379,1773
8/19/91,85.5,85.9,80.5,81.45,,81.45,318,1680
8/20/91,81.5,81.65,79.5,81.5,,81.5,257,1583
8/21/91,80.5,81.5,79,80.65,,80.65,223,1466
8/22/91,81.75,82.3,80.25,80.65,,80.65,192,1435
8/23/91,79,80.75,79,80.15,,80.15,128,1330
8/26/91,81.5,81.5,80,80.55,,80.55,280,1250
8/27/91,80.75,80.75,80.25,80.6,,80.6,23,1019
8/28/91,82,82,81.5,81.7,,81.7,367,752
8/29/91,82.5,82.5,81.1,81.15,,81.15,0,503
8/30/91,80.25,80.25,79,79.75,,79.75,271,432
9/3/91,79.75,81.5,79.75,80.45,,80.45,20,202
9/4/91,81.5,81.6,80.5,81.6,,81.6,17,368
9/5/91,81.5,81.5,80.5,80.75,,80.75,12,116
9/6/91,80.25,81.75,80.25,81.7,,81.7,23,112
9/9/91,81.7,81.7,81.7,81.7,,81.7,0,103
9/10/91,82.75,83,82.15,82.15,,82.15,17,94
9/11/91,81.75,81.75,81.3,81.3,,81.3,6,100
9/12/91,81.4,81.4,81.4,81.4,,81.4,2,96
9/13/91,81.25,81.25,81.05,81.05,,81.05,2,115
9/16/91,81.75,81.75,81.6,81.6,,81.6,2,25
9/17/91,82,82.25,82,82.25,,82.25,1,27
9/18/91,84.5,84.5,83.15,83.15,,83.15,6,22
9/19/91,82.5,82.5,82.5,82.5,,82.5,18,22
9/20/91,82,82,82,82,,82,0,10
9/23/91,83,83,82.5,82.5,,82.5,1,8
9/24/91,84,84,83.55,83.55,,83.55,7,14
9/25/91,83.8,83.8,83.8,83.8,,83.8,7,12
9/26/91,84.25,84.25,82.5,82.55,,82.55,152,2822
9/27/91,82.25,82.75,81.5,82.4,,82.4,183,2819
9/30/91,83,83.25,82,82.5,,82.5,99,2815
10/1/91,83,83.5,83,83.5,,83.5,36,2817
10/2/91,84,84.5,83.6,83.75,,83.75,189,2850
10/3/91,84,84.5,84,84.25,,84.25,195,2917
10/4/91,84.75,85.45,84,84.7,,84.7,532,2920
10/7/91,84.5,84.75,84,84.25,,84.25,147,2869
10/8/91,83.5,84.75,83.5,84.65,,84.65,166,2860
10/9/91,84.5,86.25,84.25,86,,86,323,2963
10/10/91,87,87.9,86.5,86.8,,86.8,521,2728
10/11/91,86.5,89.25,86.25,88.3,,88.3,293,2787
10/14/91,89,89,87.5,87.8,,87.8,72,2761
10/15/91,87,87,84.75,86,,86,236,2690
10/16/91,85.25,86.5,85,85.4,,85.4,303,2840
10/17/91,85.25,86.5,85.25,86.3,,86.3,163,2727
10/18/91,86.35,87.25,86.3,87.05,,87.05,102,2764
10/21/91,87.2,87.75,87,87.25,,87.25,103,2779
10/22/91,86.6,86.75,86,86.65,,86.65,120,2721
10/23/91,86.5,86.7,85.8,86,,86,93,2717
10/24/91,85.75,86.5,85.75,86.5,,86.5,190,2689
10/25/91,86.5,86.75,86,86.25,,86.25,57,2618
10/28/91,85.75,85.75,85.1,85.3,,85.3,120,2604
10/29/91,85.25,86.5,85.25,86.25,,86.25,82,2546
10/30/91,86.25,87.25,86.25,86.65,,86.65,239,2436
10/31/91,86.65,87.4,86.25,86.5,,86.5,169,2368
11/1/91,86.75,87,86.25,86.55,,86.55,144,2328
11/4/91,87.25,87.4,87.25,87.3,,87.3,372,2270
11/5/91,87.4,87.6,87,87.15,,87.15,83,2252
11/6/91,87,87.4,86.25,87.25,,87.25,154,2225
11/7/91,87.5,87.75,85,85.05,,85.05,195,2277
11/8/91,84.75,86.5,84.25,84.5,,84.5,155,2278
11/11/91,85.5,85.75,85.15,85.75,,85.75,164,2278
11/12/91,86,86.25,85,85.75,,85.75,55,2208
11/13/91,86,86,84.75,84.75,,84.75,206,2078
11/14/91,84.25,84.35,83.5,84.25,,84.25,194,1987
11/15/91,84.5,85.5,84.5,85.15,,85.15,139,1978
11/18/91,84.75,85,84,84.45,,84.45,161,1901
11/19/91,84.75,85.4,84.75,85.25,,85.25,329,1587
11/20/91,84.75,86,84.75,85.9,,85.9,292,1473
11/21/91,85.5,85.95,85.5,85.9,,85.9,200,1373
11/22/91,85.5,86.4,85.5,85.8,,85.8,206,1273
11/25/91,86,86,85,85,,85,241,1150
11/26/91,84.5,85,84.3,84.3,,84.3,548,801
11/27/91,84.85,84.9,83.8,83.9,,83.9,295,528
11/29/91,83.75,83.75,82.5,82.9,,82.9,250,452
12/2/91,82.5,83.25,82,82.1,,82.1,229,240
12/3/91,82.25,82.85,82.25,82.85,,82.85,22,75
12/4/91,83,83,82.55,82.55,,82.55,12,53
12/5/91,84,84,82.8,82.8,,82.8,18,28
12/6/91,84.5,85,84.05,84.05,,84.05,8,19
12/9/91,85,85,84,84.5,,84.5,3,11
12/10/91,84,84,84,84,,84,0,12
12/11/91,84.5,84.6,84.5,84.6,,84.6,12,20
12/12/91,83.05,83.05,83.05,83.05,,83.05,0,8
12/13/91,82.9,82.9,82.9,82.9,,82.9,0,9
12/16/91,82.8,82.8,82.8,82.8,,82.8,0,20
12/17/91,81.9,81.9,81.9,81.9,,81.9,0,8
12/18/91,80.8,80.8,80.8,80.8,,80.8,0,6
12/19/91,80.5,81.05,80.5,81.05,,81.05,2,8
12/20/91,80,80,79,79.35,,79.35,11,10
12/23/91,78,78.8,78,78.8,,78.8,4,2
12/24/91,79,79,79,79,,79,0,0
12/26/91,78.25,78.35,78.25,78.35,,78.35,4,2
12/27/91,80.5,80.5,78.5,79.9,,79.9,132,3153
12/30/91,79,80.3,79,80.25,,80.25,65,3172
12/31/91,80,81,79.7,80.65,,80.65,89,3191
1/2/92,80,81.15,79.5,80.8,,80.8,86,3197
1/3/92,81,81,78.25,78.55,,78.55,126,3245
1/6/92,79,79.25,77.8,79,,79,118,3306
1/7/92,79.25,79.5,79.1,79.25,,79.25,103,3293
1/8/92,79.75,81,79.75,80.8,,80.8,112,3274
1/9/92,82,83,81.5,82.55,,82.55,296,3199
1/10/92,82.9,82.9,81.5,82.35,,82.35,246,3109
1/13/92,81.25,81.75,80.5,81.5,,81.5,101,3096
1/14/92,81,81.75,81,81.75,,81.75,370,2988
1/15/92,82.75,83,82.5,83,,83,308,2745
1/16/92,83.25,84.9,83,84.85,,84.85,253,2714
1/17/92,85.5,85.75,83.75,83.75,,83.75,206,2746
1/20/92,83.35,84,82.5,83.6,,83.6,45,2755
1/21/92,84.25,84.75,84,84.65,,84.65,171,2750
1/22/92,83.5,84.6,83.5,84.2,,84.2,303,2601
1/23/92,84,84.9,83.75,84.35,,84.35,181,2520
1/24/92,83.75,85,83.5,85,,85,148,2486
1/27/92,85,87,85,86.85,,86.85,288,2614
1/28/92,86.75,88,86.5,87.25,,87.25,541,2433
1/29/92,86,87,86,86.75,,86.75,121,2398
1/30/92,87,87.25,86.5,86.75,,86.75,241,2346
1/31/92,86.75,87,86.25,86.7,,86.7,660,1955
2/3/92,86.75,87.5,86.75,87,,87,31,1886
2/4/92,86.75,87,86.5,86.75,,86.75,71,1845
2/5/92,86.25,86.5,85.75,86.2,,86.2,180,1726
2/6/92,86.25,86.5,86,86.3,,86.3,69,1736
2/7/92,86.75,86.75,86,86.05,,86.05,62,1726
2/10/92,85.5,86.5,85.5,85.9,,85.9,196,1649
2/11/92,86,86,85.1,85.55,,85.55,83,1629
2/12/92,86,86.25,86,86.25,,86.25,167,1551
2/13/92,86,86.25,85.9,86.05,,86.05,311,1417
2/14/92,86.25,86.25,85.7,85.8,,85.8,89,1357
2/18/92,85.5,86.25,85.5,86.25,,86.25,117,1326
2/19/92,85.75,85.75,82.75,85.6,,85.6,289,1178
2/20/92,85.75,86.5,85.75,85.9,,85.9,216,1107
2/21/92,85,85.1,84.5,84.9,,84.9,223,935
2/24/92,84.5,84.5,84,84,,84,137,835
2/25/92,84.25,84.75,83,83.1,,83.1,253,739
2/26/92,83,83,81.5,82.15,,82.15,333,550
2/27/92,83,83.5,82,82.1,,82.1,205,279
2/28/92,82.1,83,82.1,82.1,,82.1,265,319
3/2/92,82.5,83.4,82,83.4,,83.4,62,153
3/3/92,83.98,83.98,83.15,83.15,,83.15,11,81
3/4/92,83,83,83,83,,83,0,20
3/5/92,83,83.4,83,83.4,,83.4,18,32
3/6/92,84.1,84.1,84.1,84.1,,84.1,0,14
3/9/92,84.5,84.5,84.25,84.25,,84.25,25,57
3/10/92,84.85,84.85,84.85,84.85,,84.85,0,11
3/11/92,85,85,84.5,84.9,,84.9,28,35
3/12/92,85.5,85.5,83.75,83.75,,83.75,6,55
3/13/92,84.75,84.75,84.1,84.1,,84.1,1,9
3/16/92,83.95,83.95,83.95,83.95,,83.95,0,3
3/17/92,84.25,84.25,84.25,84.25,,84.25,2,5
3/18/92,82.85,82.85,82.85,82.85,,82.85,0,1
3/19/92,83.25,83.25,83.25,83.25,,83.25,0,1
3/20/92,83.65,83.65,83.65,83.65,,83.65,0,1
3/23/92,83.75,83.75,83.75,83.75,,83.75,0,1
3/24/92,83.4,83.4,83.4,83.4,,83.4,5,5
3/25/92,84.25,84.25,84.25,84.25,,84.25,0,1
3/26/92,84,84,84,84,,84,11,12
3/27/92,85,85.25,84.25,85.1,,85.1,137,2784
3/30/92,85.15,85.5,84.75,85.15,,85.15,144,2730
3/31/92,86,86,85,85.5,,85.5,241,2644
4/1/92,85.5,86.5,85,85,,85,211,2685
4/2/92,84.75,85.75,84.7,84.9,,84.9,51,2584
4/3/92,84.25,85.25,84.25,84.95,,84.95,76,2615
4/6/92,85,85,84.25,84.65,,84.65,50,2634
4/7/92,83.5,84.5,83.5,84.25,,84.25,151,2625
4/8/92,83.5,84.25,83.5,84,,84,97,2578
4/9/92,84.25,84.25,83.6,83.85,,83.85,106,2609
4/10/92,84,84.5,83.75,84.15,,84.15,106,2617
4/13/92,83.75,84.5,83.75,84,,84,48,2590
4/14/92,83.6,84,83.6,83.8,,83.8,34,2604
4/15/92,83.9,83.9,82.5,82.6,,82.6,207,2562
4/16/92,81.5,82.5,80.5,82.3,,82.3,376,2640
4/20/92,81.5,82.5,81.5,81.7,,81.7,34,2556
4/21/92,81.7,82.5,81.7,82.25,,82.25,95,2579
4/22/92,82.75,82.75,82.1,82.15,,82.15,39,2563
4/23/92,82.5,82.7,82.25,82.25,,82.25,120,2605
4/24/92,82.15,82.25,82,82.05,,82.05,26,2552
4/27/92,82.45,82.45,81.25,81.5,,81.5,114,2503
4/28/92,82,82,81.25,81.5,,81.5,84,2486
4/29/92,80.5,81.75,80.5,81.55,,81.55,64,2495
4/30/92,82,82.25,81.75,82.15,,82.15,131,2495
5/1/92,82.75,82.75,82,82.3,,82.3,147,2391
5/4/92,83,83,82.25,82.45,,82.45,97,2401
5/5/92,82.35,82.9,82.35,82.8,,82.8,107,2389
5/6/92,83,83,82.25,82.45,,82.45,76,2354
5/7/92,82.25,82.3,81.75,82.05,,82.05,115,2351
5/8/92,82,82.25,82,82.2,,82.2,54,2320
5/11/92,82.4,82.5,81.75,82,,82,98,2279
5/12/92,81.5,82,81.5,82,,82,292,2197
5/13/92,82,82.15,81.65,81.65,,81.65,464,1902
5/14/92,82,82.25,81.75,82,,82,187,1809
5/15/92,82,83,82,82.25,,82.25,241,1668
5/18/92,82,83,82,82.5,,82.5,269,1501
5/19/92,83,83.5,82.5,82.65,,82.65,174,1396
5/20/92,82,82.5,82,82.4,,82.4,115,1309
5/21/92,82.25,82.25,81.8,82,,82,92,1229
5/22/92,82,82,81.75,81.75,,81.75,105,1175
5/26/92,81.3,82.5,81.3,81.65,,81.65,328,976
5/27/92,81.25,81.85,80.45,80.45,,80.45,387,704
5/28/92,80.25,80.5,78.75,79,,79,322,517
5/29/92,78.1,78.25,76.1,76.8,,76.8,325,557
6/1/92,75.5,76.5,74.5,76.35,,76.35,92,188
6/2/92,76.5,77.5,76,76.8,,76.8,72,118
6/3/92,78,78,76.2,76.2,,76.2,20,110
6/4/92,76,77.15,76,77.15,,77.15,8,61
6/5/92,76,76.8,76,76.8,,76.8,12,68
6/8/92,76.5,77.1,76.5,77.1,,77.1,63,84
6/9/92,77.25,77.25,77.25,77.25,,77.25,7,73
6/10/92,76.5,77.25,76.5,77.25,,77.25,39,46
6/11/92,77.6,77.6,77.6,77.6,,77.6,9,50
6/12/92,78,78,77.3,77.3,,77.3,1,27
6/15/92,78,78.5,77.5,78.5,,78.5,15,35
6/16/92,78,78.25,77.5,78.05,,78.05,14,22
6/17/92,76.5,77.25,76,77.25,,77.25,17,27
6/18/92,77.5,77.5,77.5,77.5,,77.5,0,10
6/19/92,77.25,77.25,77.25,77.25,,77.25,0,10
6/22/92,78,78,78,78,,78,0,9
6/23/92,77.75,77.75,77.75,77.75,,77.75,0,9
6/24/92,77.35,77.35,77.35,77.35,,77.35,0,9
6/25/92,81,81,81,81,,81,2,9
6/26/92,81,81.75,80.25,80.9,,80.9,110,2655
6/29/92,80.75,82.5,80.75,82.05,,82.05,53,2666
6/30/92,82.25,82.5,82,82,,82,97,2674
7/1/92,82.5,82.9,82.5,82.7,,82.7,54,2430
7/2/92,83.1,83.5,82.75,83.45,,83.45,112,2609
7/6/92,83.1,83.7,83.1,83.25,,83.25,37,2597
7/7/92,82.75,84.25,82.5,83.95,,83.95,94,2594
7/8/92,84,85,83.5,84,,84,255,2550
7/9/92,85.5,85.5,84.55,84.9,,84.9,82,2534
7/10/92,85.95,86.5,85,85.45,,85.45,336,2411
7/13/92,86.25,87.7,85.75,87.7,,87.7,175,2459
7/14/92,89.2,89.8,88.5,88.5,,88.5,207,2424
7/15/92,88.75,89,88.25,88.7,,88.7,288,2365
7/16/92,88.5,88.9,88,88.1,,88.1,147,2386
7/17/92,88,89,88,88.8,,88.8,184,2424
7/20/92,89.25,90,88,88.25,,88.25,233,2395
7/21/92,88.75,89,86.5,87.25,,87.25,202,2353
7/22/92,87.5,91,87,90.5,,90.5,250,2327
7/23/92,91,92.8,90.5,90.85,,90.85,248,2404
7/24/92,89.5,90,89.1,90,,90,127,2449
7/27/92,89.25,90,89.1,89.1,,89.1,66,2386
7/28/92,89.5,89.5,89,89,,89,140,2350
7/29/92,88,88.5,87.75,88.25,,88.25,152,2288
7/30/92,89,89.75,88.75,89.4,,89.4,61,2283
7/31/92,90,93,90,91,,91,108,2284
8/3/92,90,90,88.3,88.5,,88.5,202,2219
8/4/92,86.5,87,86,86.3,,86.3,367,2184
8/5/92,86.3,86.55,86.25,86.25,,86.25,219,1982
8/6/92,86,87,85.25,86.75,,86.75,126,1942
8/7/92,87.75,89,87.5,88.95,,88.95,127,1953
8/10/92,88,88,87,87.75,,87.75,82,1899
8/11/92,87.25,87.75,87.25,87.5,,87.5,64,1877
8/12/92,87,87,84.5,85.25,,85.25,198,1807
8/13/92,85.5,85.5,83.75,84,,84,238,1645
8/14/92,83,83.25,81.75,82.7,,82.7,420,1556
8/17/92,82.5,83,81.5,82.75,,82.75,166,1498
8/18/92,82.25,83,82.25,82.25,,82.25,96,1482
8/19/92,83.25,83.5,82.5,83.5,,83.5,60,1470
8/20/92,84.5,84.5,83.25,84.25,,84.25,173,1460
8/21/92,84.5,85.5,83.5,84.65,,84.65,99,1458
8/24/92,84.6,86,84.5,85.8,,85.8,97,1394
8/25/92,85,86,84,85.5,,85.5,448,1272
8/26/92,84.5,86.5,84.5,86.2,,86.2,368,815
8/27/92,86.5,87.8,86.25,87.8,,87.8,155,748
8/28/92,89,89,87,88.75,,88.75,95,681
8/31/92,87.75,89.05,87.75,89.05,,89.05,111,633
9/1/92,88.5,90.7,88,90.7,,90.7,148,423
9/2/92,91,93,91,93,,93,88,400
9/3/92,92,92.15,91,92.15,,92.15,121,309
9/4/92,93.5,94.2,93.5,94.2,,94.2,15,257
9/8/92,93,94.55,93,94.55,,94.55,12,258
9/9/92,94,94,94,94,,94,0,258
9/10/92,96,96,92.75,92.75,,92.75,2,265
9/11/92,91.5,91.5,91.5,91.5,,91.5,0,250
9/14/92,92,93,92,93,,93,2,250
9/15/92,90,90,90,90,,90,1,240
9/16/92,95.5,96,92.9,92.9,,92.9,4,238
9/17/92,94.9,94.9,91.65,91.65,,91.65,37,187
9/18/92,91.7,91.7,91.7,91.7,,91.7,0,152
9/21/92,94,95,94,95,,95,3,108
9/22/92,94.5,94.5,94.5,94.5,,94.5,13,109
9/23/92,95.65,95.65,95.65,95.65,,95.65,0,107
9/24/92,94.9,94.9,94.9,94.9,,94.9,0,107
9/25/92,94.25,94.25,94.25,94.25,,94.25,0,97
9/28/92,91,92.5,91,92.25,,92.25,89,2410
9/29/92,92.25,92.25,91.85,92.05,,92.05,76,2425
9/30/92,93.9,94.5,93.55,93.85,,93.85,294,2437
10/1/92,93.75,95,93.5,93.7,,93.7,306,2390
10/2/92,93.5,93.5,91.5,93.1,,93.1,133,2406
10/5/92,92,93,91,92.75,,92.75,150,2405
10/6/92,93,93.25,92,92.75,,92.75,163,2358
10/7/92,93,93.75,92.5,93.55,,93.55,352,2460
10/8/92,93.3,93.75,91.5,91.75,,91.75,93,2453
10/9/92,91.5,93,91.25,92.95,,92.95,118,2409
10/12/92,93,93.25,92,92.5,,92.5,174,2395
10/13/92,92.3,92.3,91.1,92,,92,75,2408
10/14/92,90,91.5,89,91.1,,91.1,739,2083
10/15/92,91.25,92,91.25,91.8,,91.8,98,2038
10/16/92,90.75,92.25,90.75,91.95,,91.95,181,2053
10/19/92,92.25,93,92.25,92.45,,92.45,151,1931
10/20/92,92.25,93.25,92.25,92.5,,92.5,75,1896
10/21/92,92.5,93,92,92.25,,92.25,264,1768
10/22/92,92.5,93.5,92,92.55,,92.55,222,1673
10/23/92,92.9,92.9,92.5,92.9,,92.9,87,1699
10/26/92,92.3,93,92.3,92.85,,92.85,89,1667
10/27/92,92.25,92.5,92.25,92.35,,92.35,114,1624
10/28/92,92.75,92.75,92.5,92.7,,92.7,61,1630
10/29/92,92,93.5,92,93,,93,212,1479
10/30/92,92.5,92.9,92.5,92.75,,92.75,285,1461
11/2/92,93,93,92.5,92.9,,92.9,65,1434
11/3/92,92.5,93,92.5,92.5,,92.5,56,1453
11/4/92,92.5,93.25,92.5,93.25,,93.25,79,1483
11/5/92,94.75,96,94.5,95.25,,95.25,392,1440
11/6/92,95.25,95.25,94,94.5,,94.5,205,1508
11/9/92,92.25,94,92.25,92.75,,92.75,163,1443
11/10/92,91.5,92,91.5,91.75,,91.75,206,1383
11/11/92,91.7,92.25,91.5,92.15,,92.15,86,1319
11/12/92,92.75,93.5,92.5,92.5,,92.5,148,1317
11/13/92,92.75,93.5,92.75,93.5,,93.5,122,1258
11/16/92,94.25,95,94.25,95,,95,307,1158
11/17/92,95,96.5,95,95.9,,95.9,154,1125
11/18/92,96.5,96.5,95.25,95.25,,95.25,146,1101
11/19/92,96,96.5,95.5,95.95,,95.95,298,1020
11/20/92,95.75,96,95.25,95.75,,95.75,163,879
11/23/92,95.5,96.5,95.5,95.5,,95.5,242,715
11/24/92,95.25,95.25,93.75,93.75,,93.75,299,616
11/25/92,93.75,95,93.75,93.95,,93.95,287,373
11/30/92,94,95,93,95,,95,256,194
12/1/92,95,95.75,94.5,95.75,,95.75,34,162
12/2/92,96.5,100.15,96.5,100.15,,100.15,63,136
12/3/92,100.75,102,100.75,100.95,,100.95,169,197
12/4/92,102.5,105,102.5,103.4,,103.4,13,72
12/7/92,104.7,108,104.7,106.75,,106.75,43,92
12/8/92,108,109.5,106.75,106.75,,106.75,9,50
12/9/92,106.25,107,105.65,105.65,,105.65,9,17
12/10/92,106.2,106.2,106.2,106.2,,106.2,0,17
12/11/92,113.9,113.9,113.9,113.9,,113.9,0,15
12/14/92,110,111.1,108.65,108.65,,108.65,8,24
12/15/92,109,109,108.3,108.3,,108.3,1,15
12/16/92,108.4,108.4,108.4,108.4,,108.4,0,16
12/17/92,112,112,110.45,110.45,,110.45,5,24
12/18/92,108.6,108.6,108.6,108.6,,108.6,0,22
12/21/92,106.35,106.35,106.35,106.35,,106.35,0,13
12/22/92,107.65,107.65,107.65,107.65,,107.65,0,13
12/23/92,111,111,105.9,105.9,,105.9,12,11
12/28/92,105.5,105.5,105.5,105.5,,105.5,0,7
12/29/92,102.5,103,102.5,103,,103,231,2363
12/30/92,102.5,104,102,103.7,,103.7,247,2486
12/31/92,103.5,105.5,103.5,104.45,,104.45,92,2474
1/4/93,102.75,106.9,102.75,106.8,,106.8,480,2374
1/5/93,106.5,108.25,106.5,107.65,,107.65,424,2407
1/6/93,108.5,110,108.5,109.5,,109.5,359,2408
1/7/93,111.75,111.75,109.5,109.9,,109.9,479,2464
1/8/93,108.75,109.25,107.75,108.75,,108.75,235,2433
1/11/93,108.25,108.5,107.5,107.75,,107.75,154,2439
1/12/93,108,108.75,107.5,107.8,,107.8,296,2484
1/13/93,106.5,107,106,106.3,,106.3,162,2421
1/14/93,107,107.5,104.6,104.95,,104.95,244,2360
1/15/93,102.75,104,101.5,103.05,,103.05,412,2310
1/18/93,104.5,106,104.5,105.6,,105.6,200,2220
1/19/93,106.25,107,105.5,105.5,,105.5,216,2117
1/20/93,105.75,108,105.5,107.7,,107.7,283,2287
1/21/93,108.4,108.8,106.1,106.65,,106.65,311,2219
1/22/93,106.5,106.5,104,104.6,,104.6,338,2234
1/25/93,105.5,107.3,105,107.25,,107.25,258,2222
1/26/93,107.5,109,107,108.15,,108.15,223,2181
1/27/93,108,108.25,107,107.5,,107.5,128,2220
1/28/93,107.25,108.5,107.25,108.5,,108.5,221,2096
1/29/93,109.25,110,108.5,108.7,,108.7,184,2108
2/1/93,107.75,109.25,107.75,109.1,,109.1,172,2115
2/2/93,108.5,110.75,108.5,110,,110,396,2021
2/3/93,111,111.5,110.5,110.65,,110.65,209,1967
2/4/93,110.1,111.5,110,111.2,,111.2,257,1958
2/5/93,113,114.25,112.25,112.45,,112.45,674,1903
2/8/93,111.25,114,111.25,113.15,,113.15,312,1895
2/9/93,114.25,118,114.25,117.15,,117.15,427,1794
2/10/93,117.5,118.75,117,118,,118,257,1788
2/11/93,118.25,120,118.25,118.85,,118.85,454,1638
2/12/93,116.25,117.5,115.5,115.95,,115.95,406,1556
2/16/93,115.5,116.5,114,116.3,,116.3,200,1522
2/17/93,115.5,116.25,114.46,114.9,,114.9,348,1454
2/18/93,110,114,110,113.35,,113.35,532,1365
2/19/93,110.75,111.5,107.35,107.35,,107.35,572,1200
2/22/93,98.35,104,98.35,98.35,,98.35,614,934
2/23/93,101.25,103.5,101,102.85,,102.85,199,820
2/24/93,100.5,100.9,98,98.1,,98.1,382,685
2/25/93,98.8,100.5,98.75,98.75,,98.75,263,543
2/26/93,103.5,106,98.5,102.7,,102.7,275,499
3/2/93,111,114,108.7,108.7,,108.7,182,506
3/3/93,106,106,104.95,104.95,,104.95,21,441
3/4/93,104.5,105,104.5,104.55,,104.55,93,409
3/5/93,104.25,104.9,104.25,104.9,,104.9,29,305
3/8/93,104,104,103.25,103.6,,103.6,11,296
3/9/93,103.6,103.6,103.55,103.55,,103.55,3,291
3/10/93,103.7,103.7,103.7,103.7,,103.7,0,286
3/11/93,106.5,106.5,106.5,106.5,,106.5,1,282
3/12/93,105,106.5,105,106.5,,106.5,7,283
3/15/93,107.5,108.25,106.5,106.75,,106.75,16,221
3/16/93,106.5,107.5,105.8,105.8,,105.8,20,197
3/17/93,105.5,105.5,105.5,105.5,,105.5,21,174
3/18/93,105.55,105.55,105.55,105.55,,105.55,0,110
3/19/93,107,107,105.7,105.7,,105.7,8,39
3/22/93,106.35,106.35,106.35,106.35,,106.35,0,39
3/23/93,107,107,107,107,,107,1,39
3/24/93,109,109.45,109,109.45,,109.45,10,37
3/25/93,113,113,109.45,109.45,,109.45,7,11
3/26/93,110,110,109.75,109.75,,109.75,6,6
3/29/93,107.5,111.85,107.5,110,,110,676,3055
3/30/93,110.5,113,110.5,112.25,,112.25,1030,3145
3/31/93,112,113,109.5,110,,110,256,2893
4/1/93,111.5,112.5,111,111.5,,111.5,379,2857
4/2/93,112.5,114,112.5,113.25,,113.25,244,2873
4/5/93,113.25,114.5,113,114.35,,114.35,196,2849
4/6/93,113.5,113.5,111.2,111.5,,111.5,244,2847
4/7/93,109.5,110.35,107.5,108.5,,108.5,345,2811
4/8/93,110,111.5,109.75,110,,110,291,2771
4/12/93,110.5,111.5,110.25,111.1,,111.1,20,2756
4/13/93,111,111.75,110.75,111.5,,111.5,115,2744
4/14/93,111.5,113.5,110.5,112.35,,112.35,182,2795
4/15/93,112.5,113,110,111,,111,425,2745
4/16/93,112.5,112.5,111,111.7,,111.7,338,2695
4/19/93,113,115,112.75,113.8,,113.8,395,2568
4/20/93,113.5,114.75,113,114,,114,266,2494
4/21/93,113.5,118,112.5,117.55,,117.55,910,2731
4/22/93,116,117,115.5,116.25,,116.25,340,2789
4/23/93,117.5,118,114,115,,115,611,2680
4/26/93,117.5,118.75,116,117.25,,117.25,292,2640
4/27/93,117.5,117.75,115.25,116.15,,116.15,235,2629
4/28/93,115.5,118,115.5,116.75,,116.75,143,2577
4/29/93,117.5,119.75,117.5,119.6,,119.6,641,2660
4/30/93,117.7,119.5,117.7,118.55,,118.55,348,2692
5/3/93,120,120.5,116.1,116.45,,116.45,867,2588
5/4/93,115.5,117,115,115.05,,115.05,401,2536
5/5/93,114.25,116.75,114.25,116.7,,116.7,304,2451
5/6/93,118,122.7,118,120.75,,120.75,594,2445
5/7/93,120.75,122,120,120,,120,341,2357
5/10/93,119.25,119.5,118.5,119.25,,119.25,96,2340
5/11/93,118.5,119.25,118.5,118.8,,118.8,100,2340
5/12/93,120.25,122,118.5,121.05,,121.05,421,2301
5/13/93,122.5,123.5,122,122.1,,122.1,133,2289
5/14/93,119,120,118,119.85,,119.85,272,2179
5/17/93,120,121,118.25,118.45,,118.45,218,2112
5/18/93,118.25,120.35,118.25,119.95,,119.95,719,1826
5/19/93,121.75,122,116.5,118.3,,118.3,267,1721
5/20/93,117.5,118,117,118,,118,482,1480
5/21/93,118,118.5,116.5,118.15,,118.15,142,1414
5/24/93,118.5,119.25,117.5,118,,118,194,1284
5/25/93,117,118.5,117,118.25,,118.25,301,1233
5/26/93,118.5,120,118,119.65,,119.65,324,1101
5/27/93,121,124.75,120.5,124,,124,380,876
5/28/93,125,125,123,123.6,,123.6,132,590
6/1/93,122.25,125,122.25,123.15,,123.15,281,231
6/2/93,121.5,123.5,120.5,121.3,,121.3,15,195
6/3/93,124,124.1,124,124.1,,124.1,22,176
6/4/93,124.4,124.4,124.4,124.4,,124.4,2,166
6/7/93,126,126,125,125,,125,37,147
6/8/93,126.5,126.5,126.5,126.5,,126.5,37,126
6/9/93,126,127.4,126,127,,127,6,117
6/10/93,127.5,127.75,127.5,127.7,,127.7,39,94
